Brain_id	well_id	batch_id	slab_num	slab_type	sample_ontology_id	sample_name	tissue_class	coarse_tissue_class	MNI_x	MNI_y	MNI_z	network_name
br5_H0351.1015	141667119	275-504	13	CX	4114	"angular gyrus, Left, inferior bank of gyrus"	"angular gyrus, inferior bank of gyrus"	angular gyrus	-33.000	-76.000	28.000	Z_restOfBrain
br5_H0351.1015	141667261	275-504	13	CX	4098	"supraparietal lobule, Left, superior bank of gyrus"	"supraparietal lobule, superior bank of gyrus"	supraparietal lobule	-21.000	-75.000	51.000	Z_restOfBrain
br5_H0351.1015	141667247	275-504	13	CX	4207	"inferior occipital gyrus, Left, superior bank of gyrus"	"inferior occipital gyrus, superior bank of gyrus"	inferior occipital gyrus	-53.000	-79.000	3.000	Z_restOfBrain
br5_H0351.1015	141667241	275-504	11	CX	4149	"inferior temporal gyrus, Left, bank of the its"	"inferior temporal gyrus, bank of the its"	inferior temporal gyrus	-52.000	-55.000	-16.000	Z_restOfBrain
br5_H0351.1015	141667143	275-504	8	CX	4245	"parahippocampal gyrus, Left, bank of the cos"	"parahippocampal gyrus, bank of the cos"	parahippocampal gyrus	-36.000	-15.000	-32.000	Z_restOfBrain
br5_H0351.1015	139409751	275-504	9	CX	4136	"superior temporal gyrus, Left, inferior bank of gyrus"	"superior temporal gyrus, inferior bank of gyrus"	superior temporal gyrus	-59.000	-30.000	3.000	Z_restOfBrain
br5_H0351.1015	139409925	275-504	9	CX	4159	"fusiform gyrus, Left, lateral bank of gyrus"	"fusiform gyrus, lateral bank of gyrus"	fusiform gyrus	-44.000	-29.000	-34.000	Z_restOfBrain
br5_H0351.1015	139409815	275-504	9	CX	4230	"Cingulate gyrus, parietal part, Left, superior bank of gyrus"	"Cingulate gyrus, parietal part, superior bank of gyrus"	"Cingulate gyrus, parietal part"	-9.000	-27.000	36.000	Z_restOfBrain
br5_H0351.1015	139409879	275-504	10	CX	4121	"precuneus, Left, inferior lateral bank of gyrus"	"precuneus, inferior lateral bank of gyrus"	precuneus	-15.000	-37.000	49.000	Z_restOfBrain
br5_H0351.1015	139409863	275-504	10	CX	4120	"precuneus, Left,  superior lateral bank of gyrus"	"precuneus,  superior lateral bank of gyrus"	precuneus	-3.000	-37.000	61.000	Z_restOfBrain
br5_H0351.1015	139409785	275-504	10	CX	4135	"superior temporal gyrus, Left, lateral bank of gyrus"	"superior temporal gyrus, lateral bank of gyrus"	superior temporal gyrus	-69.000	-41.000	27.000	Z_restOfBrain
br5_H0351.1015	139409747	275-504	7	CX	4224	"Cingulate gyrus, frontal part, Left, inferior bank of gyrus"	"Cingulate gyrus, frontal part, inferior bank of gyrus"	"Cingulate gyrus, frontal part"	-3.000	0.000	26.000	Z_restOfBrain
br5_H0351.1015	139409857	275-504	7	CX	4150	"inferior temporal gyrus, Left, lateral bank of gyrus"	"inferior temporal gyrus, lateral bank of gyrus"	inferior temporal gyrus	-43.000	-2.000	-45.000	Z_restOfBrain
br5_H0351.1015	127686989	275-504	4	CX	4030	"middle frontal gyrus, Left, superior bank of gyrus"	"middle frontal gyrus, superior bank of gyrus"	middle frontal gyrus	-35.000	37.000	46.000	Z_restOfBrain
br5_H0351.1015	127687083	275-504	3	CX	4060	"lateral orbital gyrus, Left"	lateral orbital gyrus	lateral orbital gyrus	-35.000	48.000	-13.000	Z_restOfBrain
br5_H0351.1015	147712570	275-503	9	CX	4245	"parahippocampal gyrus, Left, bank of the cos"	"parahippocampal gyrus, bank of the cos"	parahippocampal gyrus	-40.000	-28.000	-22.000	Z_restOfBrain
br5_H0351.1015	149052790	275-503	15	CX	4214	"superior occipital gyrus, Left, superior bank of gyrus"	"superior occipital gyrus, superior bank of gyrus"	superior occipital gyrus	-24.000	-94.000	22.000	Z_restOfBrain
br5_H0351.1015	149052774	275-503	15	CX	4194	"lingual gyrus, Left, striate"	"lingual gyrus, striate"	lingual gyrus	-6.000	-94.000	5.000	Z_restOfBrain
br5_H0351.1015	149052742	275-503	15	CX	4186	"cuneus, Left, peristriate"	"cuneus, peristriate"	cuneus	-7.000	-94.000	22.000	Z_restOfBrain
br5_H0351.1015	149052838	275-503	15	CX	4910	"occipital pole, Left, inferior aspect"	"occipital pole, inferior aspect"	occipital pole	-26.000	-94.000	-16.000	Z_restOfBrain
br5_H0351.1015	149052822	275-503	15	CX	4909	"occipital pole, Left, superior aspect"	"occipital pole, superior aspect"	occipital pole	-28.000	-94.000	-13.000	Z_restOfBrain
br5_H0351.1015	149052806	275-503	15	CX	4215	"superior occipital gyrus, Left, inferior bank of gyrus"	"superior occipital gyrus, inferior bank of gyrus"	superior occipital gyrus	-36.000	-94.000	-4.000	Z_restOfBrain
br5_H0351.1015	141667181	275-503	12	CX	4150	"inferior temporal gyrus, Left, lateral bank of gyrus"	"inferior temporal gyrus, lateral bank of gyrus"	inferior temporal gyrus	-59.000	-67.000	-16.000	Z_restOfBrain
br5_H0351.1015	147712584	275-503	11	CX	4238	"Cingulate gyrus, retrosplenial part, Left, inferior bank of gyrus"	"Cingulate gyrus, retrosplenial part, inferior bank of gyrus"	"Cingulate gyrus, retrosplenial part"	-23.000	-53.000	2.000	Z_restOfBrain
br5_H0351.1015	156434441	275-503	11	CX	4143	"middle temporal gyrus, Left, inferior bank of gyrus"	"middle temporal gyrus, inferior bank of gyrus"	middle temporal gyrus	-61.000	-55.000	-14.000	Z_restOfBrain
br5_H0351.1015	141667175	275-503	9	CX	4087	"postcentral gyrus, Left, bank of the central sulcus"	"postcentral gyrus, bank of the central sulcus"	postcentral gyrus	-39.000	-26.000	54.000	Z_restOfBrain
br5_H0351.1015	139409859	275-503	8	CX	4178	"planum polare, Left"	planum polare	planum polare	-45.000	-16.000	-3.000	Z_restOfBrain
br5_H0351.1015	139409797	275-503	8	CX	4223	"Cingulate gyrus, frontal part, Left, superior bank of gyrus"	"Cingulate gyrus, frontal part, superior bank of gyrus"	"Cingulate gyrus, frontal part"	-8.000	-13.000	44.000	Z_restOfBrain
br5_H0351.1015	139409765	275-503	8	CX	4073	"paracentral lobule, anterior part, Left, superior bank of gyrus"	"paracentral lobule, anterior part, superior bank of gyrus"	"paracentral lobule, anterior part"	-2.000	-13.000	69.000	Z_restOfBrain
br5_H0351.1015	139409895	275-503	10	CX	4099	"supraparietal lobule, Left, inferior bank of gyrus"	"supraparietal lobule, inferior bank of gyrus"	supraparietal lobule	-33.000	-39.000	67.000	Z_restOfBrain
br5_H0351.1015	139409927	275-503	10	CX	4231	"Cingulate gyrus, parietal part, Left, inferior bank of gyrus"	"Cingulate gyrus, parietal part, inferior bank of gyrus"	"Cingulate gyrus, parietal part"	-6.000	-36.000	23.000	Z_restOfBrain
br5_H0351.1015	141667173	275-503	10	CX	4159	"fusiform gyrus, Left, lateral bank of gyrus"	"fusiform gyrus, lateral bank of gyrus"	fusiform gyrus	-40.000	-42.000	-23.000	Z_restOfBrain
br5_H0351.1015	139409761	275-503	7	CX	4135	"superior temporal gyrus, Left, lateral bank of gyrus"	"superior temporal gyrus, lateral bank of gyrus"	superior temporal gyrus	-66.000	-2.000	11.000	Z_restOfBrain
br5_H0351.1015	127687073	275-503	6	CX	4023	"superior frontal gyrus, Left, medial bank of gyrus"	"superior frontal gyrus, medial bank of gyrus"	superior frontal gyrus	-1.000	13.000	70.000	Z_restOfBrain
br5_H0351.1015	127687043	275-503	6	CX	4270	"Long Insular Gyri, Left"	Long Insular Gyri	Long Insular Gyri	-43.000	8.000	-18.000	Z_restOfBrain
br5_H0351.1015	127686939	275-503	3	CX	4030	"middle frontal gyrus, Left, superior bank of gyrus"	"middle frontal gyrus, superior bank of gyrus"	middle frontal gyrus	-34.000	49.000	35.000	Z_restOfBrain
br5_H0351.1015	156434409	275-503	3	CX	4060	"lateral orbital gyrus, Left"	lateral orbital gyrus	lateral orbital gyrus	-34.000	48.000	-13.000	Z_restOfBrain
br5_H0351.1015	127687033	275-503	2	CX	4031	"middle frontal gyrus, Left, inferior bank of gyrus"	"middle frontal gyrus, inferior bank of gyrus"	middle frontal gyrus	-35.000	60.000	12.000	Z_restOfBrain
br5_H0351.1015	127686943	275-503	4	CX	4069	"parolfactory gyri, Left"	parolfactory gyri	parolfactory gyri	-4.000	36.000	-25.000	Z_restOfBrain
br5_H0351.1015	156906956	275-506	6	CX	10143	"piriform cortex, left"	"piriform cortex, left"	"piriform cortex, left"	-25.000	5.000	-19.000	Z_restOfBrain
br5_H0351.1015	141667105	275-502	14	CX	4214	"superior occipital gyrus, Left, superior bank of gyrus"	"superior occipital gyrus, superior bank of gyrus"	superior occipital gyrus	-17.000	-86.000	37.000	Z_restOfBrain
br5_H0351.1015	141667217	275-502	14	CX	4911	"occipital pole, Left, lateral aspect"	"occipital pole, lateral aspect"	occipital pole	-48.000	-85.000	-5.000	Z_restOfBrain
br5_H0351.1015	141667087	275-502	13	CX	4099	"supraparietal lobule, Left, inferior bank of gyrus"	"supraparietal lobule, inferior bank of gyrus"	supraparietal lobule	-18.000	-76.000	39.000	Z_restOfBrain
br5_H0351.1015	141667167	275-502	13	CX	4187	"cuneus, Left, striate"	"cuneus, striate"	cuneus	-15.000	-75.000	10.000	Z_restOfBrain
br5_H0351.1015	141667215	275-502	13	CX	4200	"occipito-temporal gyrus, Left, superior bank of gyrus"	"occipito-temporal gyrus, superior bank of gyrus"	occipito-temporal gyrus	-38.000	-77.000	-11.000	Z_restOfBrain
br5_H0351.1015	141667163	275-502	12	CX	4120	"precuneus, Left,  superior lateral bank of gyrus"	"precuneus,  superior lateral bank of gyrus"	precuneus	-12.000	-64.000	68.000	Z_restOfBrain
br5_H0351.1015	141667101	275-502	12	CX	4194	"lingual gyrus, Left, striate"	"lingual gyrus, striate"	lingual gyrus	-21.000	-63.000	-4.000	Z_restOfBrain
br5_H0351.1015	141667085	275-502	12	CX	4193	"lingual gyrus, Left, peristriate"	"lingual gyrus, peristriate"	lingual gyrus	-22.000	-63.000	-5.000	Z_restOfBrain
br5_H0351.1015	141667259	275-502	12	CX	4187	"cuneus, Left, striate"	"cuneus, striate"	cuneus	-22.000	-63.000	-3.000	Z_restOfBrain
br5_H0351.1015	141667243	275-502	12	CX	4186	"cuneus, Left, peristriate"	"cuneus, peristriate"	cuneus	-30.000	-63.000	2.000	Z_restOfBrain
br5_H0351.1015	141667149	275-502	12	CX	4142	"middle temporal gyrus, Left, superior bank of gyrus"	"middle temporal gyrus, superior bank of gyrus"	middle temporal gyrus	-44.000	-66.000	15.000	Z_restOfBrain
br5_H0351.1015	141667165	275-502	12	CX	4149	"inferior temporal gyrus, Left, bank of the its"	"inferior temporal gyrus, bank of the its"	inferior temporal gyrus	-52.000	-67.000	-12.000	Z_restOfBrain
br5_H0351.1015	141667223	275-502	11	CX	4120	"precuneus, Left,  superior lateral bank of gyrus"	"precuneus,  superior lateral bank of gyrus"	precuneus	-5.000	-52.000	68.000	Z_restOfBrain
br5_H0351.1015	141667081	275-502	11	CX	4098	"supraparietal lobule, Left, superior bank of gyrus"	"supraparietal lobule, superior bank of gyrus"	supraparietal lobule	-31.000	-52.000	71.000	Z_restOfBrain
br5_H0351.1015	141667161	275-502	11	CX	4238	"Cingulate gyrus, retrosplenial part, Left, inferior bank of gyrus"	"Cingulate gyrus, retrosplenial part, inferior bank of gyrus"	"Cingulate gyrus, retrosplenial part"	-22.000	-53.000	2.000	Z_restOfBrain
br5_H0351.1015	141667115	275-502	11	CX	4201	"occipito-temporal gyrus, Left, inferior bank of gyrus"	"occipito-temporal gyrus, inferior bank of gyrus"	occipito-temporal gyrus	-51.000	-55.000	-18.000	Z_restOfBrain
br5_H0351.1015	141667099	275-502	11	CX	4200	"occipito-temporal gyrus, Left, superior bank of gyrus"	"occipito-temporal gyrus, superior bank of gyrus"	occipito-temporal gyrus	-42.000	-55.000	-12.000	Z_restOfBrain
br5_H0351.1015	141667257	275-502	11	CX	4150	"inferior temporal gyrus, Left, lateral bank of gyrus"	"inferior temporal gyrus, lateral bank of gyrus"	inferior temporal gyrus	-54.000	-55.000	-19.000	Z_restOfBrain
br5_H0351.1015	141667147	275-502	11	CX	4143	"middle temporal gyrus, Left, inferior bank of gyrus"	"middle temporal gyrus, inferior bank of gyrus"	middle temporal gyrus	-60.000	-55.000	-14.000	Z_restOfBrain
br5_H0351.1015	141667191	275-502	9	CX	4088	"postcentral gyrus, Left, superior lateral aspect of gyrus"	"postcentral gyrus, superior lateral aspect of gyrus"	postcentral gyrus	-39.000	-27.000	70.000	Z_restOfBrain
br5_H0351.1015	141667159	275-502	8	CX	4245	"parahippocampal gyrus, Left, bank of the cos"	"parahippocampal gyrus, bank of the cos"	parahippocampal gyrus	-37.000	-16.000	-29.000	Z_restOfBrain
br5_H0351.1015	141667127	275-502	8	CX	4244	"parahippocampal gyrus, Left, lateral bank of gyrus"	"parahippocampal gyrus, lateral bank of gyrus"	parahippocampal gyrus	-24.000	-15.000	-35.000	Z_restOfBrain
br5_H0351.1015	141667111	275-502	8	CX	4160	"fusiform gyrus, Left, bank of cos"	"fusiform gyrus, bank of cos"	fusiform gyrus	-42.000	-15.000	-33.000	Z_restOfBrain
br5_H0351.1015	141667095	275-502	8	CX	4159	"fusiform gyrus, Left, lateral bank of gyrus"	"fusiform gyrus, lateral bank of gyrus"	fusiform gyrus	-50.000	-15.000	-39.000	Z_restOfBrain
br5_H0351.1015	141667079	275-502	8	CX	4158	"fusiform gyrus, Left, bank of the its"	"fusiform gyrus, bank of the its"	fusiform gyrus	-50.000	-15.000	-37.000	Z_restOfBrain
br5_H0351.1015	139409891	275-502	8	CX	4142	"middle temporal gyrus, Left, superior bank of gyrus"	"middle temporal gyrus, superior bank of gyrus"	middle temporal gyrus	-56.000	-16.000	-9.000	Z_restOfBrain
br5_H0351.1015	139409875	275-502	8	CX	4270	"Long Insular Gyri, Left"	Long Insular Gyri	Long Insular Gyri	-44.000	-15.000	5.000	Z_restOfBrain
br5_H0351.1015	139409843	275-502	8	CX	4169	"transverse gyri, Left"	transverse gyri	transverse gyri	-67.000	-16.000	21.000	Z_restOfBrain
br5_H0351.1015	139409827	275-502	8	CX	4166	"Heschl's gyrus, Left"	Heschl's gyrus	Heschl's gyrus	-50.000	-16.000	6.000	Z_restOfBrain
br5_H0351.1015	139409763	275-502	8	CX	4087	"postcentral gyrus, Left, bank of the central sulcus"	"postcentral gyrus, bank of the central sulcus"	postcentral gyrus	-38.000	-14.000	58.000	Z_restOfBrain
br5_H0351.1015	139409909	275-502	9	CX	4158	"fusiform gyrus, Left, bank of the its"	"fusiform gyrus, bank of the its"	fusiform gyrus	-54.000	-29.000	-29.000	Z_restOfBrain
br5_H0351.1015	139409893	275-502	9	CX	4149	"inferior temporal gyrus, Left, bank of the its"	"inferior temporal gyrus, bank of the its"	inferior temporal gyrus	-56.000	-30.000	-28.000	Z_restOfBrain
br5_H0351.1015	139409829	275-502	9	CX	4073	"paracentral lobule, anterior part, Left, superior bank of gyrus"	"paracentral lobule, anterior part, superior bank of gyrus"	"paracentral lobule, anterior part"	-4.000	-25.000	72.000	Z_restOfBrain
br5_H0351.1015	139409813	275-502	9	CX	4012	"precentral gyrus, Left, bank of the precentral sulcus"	"precentral gyrus, bank of the precentral sulcus"	precentral gyrus	-10.000	-26.000	83.000	Z_restOfBrain
br5_H0351.1015	141667205	275-502	10	CX	4245	"parahippocampal gyrus, Left, bank of the cos"	"parahippocampal gyrus, bank of the cos"	parahippocampal gyrus	-39.000	-41.000	-14.000	Z_restOfBrain
br5_H0351.1015	141667141	275-502	10	CX	4149	"inferior temporal gyrus, Left, bank of the its"	"inferior temporal gyrus, bank of the its"	inferior temporal gyrus	-52.000	-42.000	-18.000	Z_restOfBrain
br5_H0351.1015	139409905	275-502	7	CX	4245	"parahippocampal gyrus, Left, bank of the cos"	"parahippocampal gyrus, bank of the cos"	parahippocampal gyrus	-24.000	-2.000	-35.000	Z_restOfBrain
br5_H0351.1015	139409889	275-502	7	CX	4244	"parahippocampal gyrus, Left, lateral bank of gyrus"	"parahippocampal gyrus, lateral bank of gyrus"	parahippocampal gyrus	-17.000	-2.000	-28.000	Z_restOfBrain
br5_H0351.1015	139409873	275-502	7	CX	4151	"inferior temporal gyrus, Left, bank of mts"	"inferior temporal gyrus, bank of mts"	inferior temporal gyrus	-45.000	-2.000	-39.000	Z_restOfBrain
br5_H0351.1015	139409903	275-502	7	CX	4013	"precentral gyrus, Left, superior lateral aspect of gyrus"	"precentral gyrus, superior lateral aspect of gyrus"	precentral gyrus	-49.000	0.000	55.000	Z_restOfBrain
br5_H0351.1015	139409777	275-502	7	CX	4178	"planum polare, Left"	planum polare	planum polare	-60.000	-2.000	11.000	Z_restOfBrain
br5_H0351.1015	139409745	275-502	7	CX	4079	"frontal operculum, Left"	frontal operculum	frontal operculum	-47.000	-1.000	7.000	Z_restOfBrain
br5_H0351.1015	139409919	275-502	7	CX	4014	"precentral gyrus, Left, inferior lateral aspect of gyrus"	"precentral gyrus, inferior lateral aspect of gyrus"	precentral gyrus	-65.000	-1.000	26.000	Z_restOfBrain
br5_H0351.1015	139409759	275-502	6	CX	4079	"frontal operculum, Left"	frontal operculum	frontal operculum	-45.000	11.000	0.000	Z_restOfBrain
br5_H0351.1015	139409853	275-502	6	CX	4023	"superior frontal gyrus, Left, medial bank of gyrus"	"superior frontal gyrus, medial bank of gyrus"	superior frontal gyrus	0.000	13.000	70.000	Z_restOfBrain
br5_H0351.1015	127687011	275-502	6	CX	4135	"superior temporal gyrus, Left, lateral bank of gyrus"	"superior temporal gyrus, lateral bank of gyrus"	superior temporal gyrus	-65.000	9.000	5.000	Z_restOfBrain
br5_H0351.1015	141667109	275-502	6	CX	4143	"middle temporal gyrus, Left, inferior bank of gyrus"	"middle temporal gyrus, inferior bank of gyrus"	middle temporal gyrus	-53.000	9.000	-31.000	Z_restOfBrain
br5_H0351.1015	127686975	275-502	5	CX	4023	"superior frontal gyrus, Left, medial bank of gyrus"	"superior frontal gyrus, medial bank of gyrus"	superior frontal gyrus	-2.000	21.000	63.000	Z_restOfBrain
br5_H0351.1015	127687087	275-502	5	CX	4079	"frontal operculum, Left"	frontal operculum	frontal operculum	-43.000	18.000	0.000	Z_restOfBrain
br5_H0351.1015	127687009	275-502	5	CX	4135	"superior temporal gyrus, Left, lateral bank of gyrus"	"superior temporal gyrus, lateral bank of gyrus"	superior temporal gyrus	-60.000	17.000	-8.000	Z_restOfBrain
br5_H0351.1015	127687099	275-502	4	CX	4023	"superior frontal gyrus, Left, medial bank of gyrus"	"superior frontal gyrus, medial bank of gyrus"	superior frontal gyrus	-7.000	37.000	59.000	Z_restOfBrain
br5_H0351.1015	127687069	275-502	4	CX	4060	"lateral orbital gyrus, Left"	lateral orbital gyrus	lateral orbital gyrus	-40.000	39.000	-16.000	Z_restOfBrain
br5_H0351.1015	127687053	275-502	4	CX	4057	"posterior orbital gyrus, Left"	posterior orbital gyrus	posterior orbital gyrus	-37.000	39.000	-14.000	Z_restOfBrain
br5_H0351.1015	127686971	275-502	3	CX	4048	"gyrus rectus, Left"	gyrus rectus	gyrus rectus	-8.000	48.000	-25.000	Z_restOfBrain
br5_H0351.1015	127686953	275-502	2	CX	4024	"superior frontal gyrus, Left, lateral bank of gyrus"	"superior frontal gyrus, lateral bank of gyrus"	superior frontal gyrus	-21.000	61.000	30.000	Z_restOfBrain
br5_H0351.1015	139409757	275-502	4	CX	4048	"gyrus rectus, Left"	gyrus rectus	gyrus rectus	-9.000	36.000	-24.000	Z_restOfBrain
br5_H0351.1015	127687017	275-502	2	CX	4030	"middle frontal gyrus, Left, superior bank of gyrus"	"middle frontal gyrus, superior bank of gyrus"	middle frontal gyrus	-26.000	60.000	16.000	Z_restOfBrain
br6_H0351.1016	158158279	275-603	9	CX	4172	"planum temporale, Left"	planum temporale	planum temporale	-60.000	-26.000	18.000	Auditory
br6_H0351.1016	158158243	275-603	6	CX	4135	"superior temporal gyrus, Left, lateral bank of gyrus"	"superior temporal gyrus, lateral bank of gyrus"	superior temporal gyrus	-59.000	5.000	-4.000	Auditory
br6_H0351.1016	157773036	275-603	6	CX	4135	"superior temporal gyrus, Left, lateral bank of gyrus"	"superior temporal gyrus, lateral bank of gyrus"	superior temporal gyrus	-58.000	5.000	-4.000	Auditory
br6_H0351.1016	157772976	275-601	7	CX	4166	"Heschl's gyrus, Left"	Heschl's gyrus	Heschl's gyrus	-49.000	-3.000	1.000	Auditory
br6_H0351.1016	157772849	275-603	2	CX	4023	"superior frontal gyrus, Left, medial bank of gyrus"	"superior frontal gyrus, medial bank of gyrus"	superior frontal gyrus	-10.000	55.000	35.000	dDMN
br6_H0351.1016	158158221	275-603	11	CX	4230	"Cingulate gyrus, parietal part, Left, superior bank of gyrus"	"Cingulate gyrus, parietal part, superior bank of gyrus"	"Cingulate gyrus, parietal part"	-5.000	-55.000	24.000	dDMN
